date,store_id,product_id,price,sales
2021-04-02,1,102,70.9,160
2021-04-03,1,102,70.86,135
2021-04-04,1,102,71.97,139
2021-04-05,1,102,75.18,166
2021-04-06,1,102,70.65,163
2021-04-07,1,102,69.29,162
2021-04-08,1,102,69.41,162
2021-04-09,1,102,72.64,162
2021-04-10,1,102,72.28,136
2021-04-11,1,102,69.76,147
2021-04-12,1,102,68.78,150
2021-04-13,1,102,69.95,167
2021-04-14,1,102,68.99,156
2021-04-15,1,102,71.09,165
2021-04-16,1,102,69.27,160
2021-04-17,1,102,68.16,139
2021-04-18,1,102,69.36,149
2021-04-19,1,102,73.04,167
2021-04-20,1,102,69.14,166
2021-04-21,1,102,69.95,163
2021-04-22,1,102,70.65,156
2021-04-23,1,102,72.38,155
2021-04-24,1,102,70.4,139
2021-04-25,1,102,69.48,142
2021-04-26,1,102,69.05,164
2021-04-27,1,102,67.31,165
2021-04-28,1,102,73.88,161
2021-04-29,1,102,68.64,156
2021-04-30,1,102,70.36,163
2021-05-01,1,102,70.98,142
2021-05-02,1,102,72.22,144
2021-05-03,1,102,69.52,162
2021-05-04,1,102,73.8,164
2021-05-05,1,102,68.05,160
2021-05-06,1,102,69.76,166
2021-05-07,1,102,71.69,149
2021-05-08,1,102,69.82,137
2021-05-09,1,102,70.38,141
2021-05-10,1,102,69.13,163
2021-05-11,1,102,69.48,162
2021-05-12,1,102,71.23,163
2021-05-13,1,102,72.17,155
2021-05-14,1,102,71.62,157
2021-05-15,1,102,73.68,141
2021-05-16,1,102,69.3,138
2021-05-17,1,102,69.39,159
2021-05-18,1,102,66.77,163
2021-05-19,1,102,67.86,153
2021-05-20,1,102,73.42,163
2021-05-21,1,102,69.66,158
2021-05-22,1,102,72.32,138
2021-05-23,1,102,70.48,133
2021-05-24,1,102,71.0,163
2021-05-25,1,102,72.0,158
2021-05-26,1,102,71.36,144
2021-05-27,1,102,66.34,154
2021-05-28,1,102,72.75,160
2021-05-29,1,102,71.91,136
2021-05-30,1,102,72.63,145
2021-05-31,1,102,71.48,165
2021-06-01,1,102,66.8,157
2021-06-02,1,102,68.31,155
2021-06-03,1,102,69.65,167
2021-06-04,1,102,71.1,156
2021-06-05,1,102,73.39,136
2021-06-06,1,102,70.39,132
2021-06-07,1,102,67.36,151
2021-06-08,1,102,69.93,152
2021-06-09,1,102,68.62,152
2021-06-10,1,102,69.83,147
2021-06-11,1,102,71.52,147
2021-06-12,1,102,67.08,134
2021-06-13,1,102,68.5,132
2021-06-14,1,102,72.68,155
2021-06-15,1,102,70.23,144
2021-06-16,1,102,71.34,152
2021-06-17,1,102,68.5,154
2021-06-18,1,102,68.41,151
2021-06-19,1,102,70.04,138
2021-06-20,1,102,69.88,142
2021-06-21,1,102,66.97,148
2021-06-22,1,102,66.83,143
2021-06-23,1,102,71.02,153
2021-06-24,1,102,71.79,143
2021-06-25,1,102,70.29,148
2021-06-26,1,102,71.79,139
2021-06-27,1,102,68.22,129
2021-06-28,1,102,68.56,139
2021-06-29,1,102,68.03,149
2021-06-30,1,102,70.15,149
2021-07-01,1,102,68.7,148
2021-07-02,1,102,70.88,150
2021-07-03,1,102,72.82,123
2021-07-04,1,102,70.04,128
2021-07-05,1,102,70.47,152
2021-07-06,1,102,70.57,153
2021-07-07,1,102,70.72,145
2021-07-08,1,102,70.22,142
2021-07-09,1,102,69.58,147
2021-07-10,1,102,66.24,127
2021-07-11,1,102,70.19,124
2021-07-12,1,102,67.94,148
2021-07-13,1,102,68.27,153
2021-07-14,1,102,70.85,151
2021-07-15,1,102,73.55,143
2021-07-16,1,102,71.84,140
2021-07-17,1,102,68.66,131
2021-07-18,1,102,69.5,132
2021-07-19,1,102,70.52,147
2021-07-20,1,102,71.62,144
2021-07-21,1,102,66.5,149
2021-07-22,1,102,66.68,151
2021-07-23,1,102,72.25,149
2021-07-24,1,102,69.18,118
2021-07-25,1,102,69.57,118
2021-07-26,1,102,71.56,142
2021-07-27,1,102,72.79,150
2021-07-28,1,102,69.58,140
2021-07-29,1,102,68.39,134
2021-07-30,1,102,73.23,148
2021-07-31,1,102,68.82,116
2021-08-01,1,102,70.56,122
2021-08-02,1,102,70.85,138
2021-08-03,1,102,69.97,140
2021-08-04,1,102,70.01,144
2021-08-05,1,102,69.78,139
2021-08-06,1,102,69.26,141
2021-08-07,1,102,73.2,120
2021-08-08,1,102,69.41,124
2021-08-09,1,102,69.33,144
2021-08-10,1,102,70.74,146
2021-08-11,1,102,70.9,140
2021-08-12,1,102,67.75,132
2021-08-13,1,102,70.29,134
2021-08-14,1,102,74.46,129
2021-08-15,1,102,71.0,123
2021-08-16,1,102,68.91,131
2021-08-17,1,102,68.76,136
2021-08-18,1,102,69.06,139
2021-08-19,1,102,71.5,129
2021-08-20,1,102,70.48,134
2021-08-21,1,102,68.16,129
2021-08-22,1,102,69.43,106
2021-08-23,1,102,73.92,144
2021-08-24,1,102,70.99,133
2021-08-25,1,102,69.79,136
2021-08-26,1,102,66.99,152
2021-08-27,1,102,70.94,140
2021-08-28,1,102,70.2,124
2021-08-29,1,102,69.22,120
2021-08-30,1,102,69.31,139
2021-08-31,1,102,69.26,141
2021-09-01,1,102,69.94,140
2021-09-02,1,102,69.9,144
2021-09-03,1,102,72.52,129
2021-09-04,1,102,68.69,113
2021-09-05,1,102,72.75,115
2021-09-06,1,102,76.28,127
2021-09-07,1,102,70.45,143
2021-09-08,1,102,70.57,137
2021-09-09,1,102,71.29,140
2021-09-10,1,102,70.18,140
2021-09-11,1,102,69.7,117
2021-09-12,1,102,72.27,117
2021-09-13,1,102,64.12,140
2021-09-14,1,102,70.39,141
2021-09-15,1,102,69.22,137
2021-09-16,1,102,71.9,143
2021-09-17,1,102,70.81,134
2021-09-18,1,102,67.24,113
2021-09-19,1,102,71.72,114
2021-09-20,1,102,71.03,142
2021-09-21,1,102,71.03,141
2021-09-22,1,102,70.86,135
2021-09-23,1,102,71.51,142
2021-09-24,1,102,71.42,144
2021-09-25,1,102,72.14,120
2021-09-26,1,102,68.24,118
2021-09-27,1,102,68.51,137
2021-09-28,1,102,69.71,135
2021-09-29,1,102,69.38,134
2021-09-30,1,102,70.43,129
2021-10-01,1,102,68.37,138
2021-10-02,1,102,71.88,122
2021-10-03,1,102,68.47,111
2021-10-04,1,102,68.12,135
2021-10-05,1,102,69.61,143
2021-10-06,1,102,65.99,138
2021-10-07,1,102,67.52,142
2021-10-08,1,102,70.55,140
2021-10-09,1,102,67.38,126
2021-10-10,1,102,70.37,104
2021-10-11,1,102,72.48,149
2021-10-12,1,102,69.02,141
2021-10-13,1,102,68.05,144
2021-10-14,1,102,71.01,143
2021-10-15,1,102,75.52,146
2021-10-16,1,102,68.98,123
2021-10-17,1,102,66.46,121
2021-10-18,1,102,69.18,138
2021-10-19,1,102,70.3,139
2021-10-20,1,102,72.24,137
2021-10-21,1,102,69.98,142
2021-10-22,1,102,70.31,140
2021-10-23,1,102,68.27,126
2021-10-24,1,102,69.39,119
2021-10-25,1,102,68.36,136
2021-10-26,1,102,71.75,140
2021-10-27,1,102,70.39,144
2021-10-28,1,102,69.73,148
2021-10-29,1,102,69.79,145
2021-10-30,1,102,68.83,125
2021-10-31,1,102,69.73,112
2021-11-01,1,102,71.85,151
2021-11-02,1,102,72.47,149
2021-11-03,1,102,70.39,145
2021-11-04,1,102,69.37,142
2021-11-05,1,102,72.41,149
2021-11-06,1,102,69.1,125
2021-11-07,1,102,71.2,126
2021-11-08,1,102,65.41,139
2021-11-09,1,102,67.56,144
2021-11-10,1,102,69.7,144
2021-11-11,1,102,72.9,145
2021-11-12,1,102,70.6,149
2021-11-13,1,102,67.72,131
2021-11-14,1,102,69.85,134
2021-11-15,1,102,67.86,152
2021-11-16,1,102,71.64,141
2021-11-17,1,102,68.2,151
2021-11-18,1,102,72.25,145
2021-11-19,1,102,73.29,144
2021-11-20,1,102,71.28,126
2021-11-21,1,102,71.21,129
2021-11-22,1,102,69.67,148
2021-11-23,1,102,68.0,152
2021-11-24,1,102,68.97,156
2021-11-25,1,102,68.01,151
2021-11-26,1,102,69.62,140
2021-11-27,1,102,71.57,145
2021-11-28,1,102,69.47,133
2021-11-29,1,102,71.09,154
2021-11-30,1,102,72.23,148
2021-12-01,1,102,71.44,158
2021-12-02,1,102,70.04,157
2021-12-03,1,102,71.18,159
2021-12-04,1,102,68.85,134
2021-12-05,1,102,73.1,137
2021-12-06,1,102,67.06,150
2021-12-07,1,102,70.1,158
2021-12-08,1,102,70.49,158
2021-12-09,1,102,72.98,157
2021-12-10,1,102,68.34,150
2021-12-11,1,102,66.71,138
2021-12-12,1,102,73.32,138
2021-12-13,1,102,70.46,160
2021-12-14,1,102,68.77,154
2021-12-15,1,102,69.36,159
2021-12-16,1,102,71.12,167
2021-12-17,1,102,70.49,156
2021-12-18,1,102,72.28,144
2021-12-19,1,102,67.97,150
2021-12-20,1,102,67.48,159
2021-12-21,1,102,70.93,162
2021-12-22,1,102,69.85,168
2021-12-23,1,102,70.3,162
2021-12-24,1,102,74.18,160
2021-12-25,1,102,70.37,137
2021-12-26,1,102,70.01,155
2021-12-27,1,102,69.29,165
2021-12-28,1,102,72.75,165
2021-12-29,1,102,73.07,156
2021-12-30,1,102,69.47,160
2021-12-31,1,102,71.18,165
2022-01-01,1,102,70.92,103
2022-01-02,1,102,67.27,122
2022-01-03,1,102,68.68,133
2022-01-04,1,102,70.04,135
2022-01-05,1,102,70.98,130
2022-01-06,1,102,69.62,143
2022-01-07,1,102,67.41,138
2022-01-08,1,102,70.94,110
2022-01-09,1,102,70.71,122
2022-01-10,1,102,70.0,134
2022-01-11,1,102,71.21,130
2022-01-12,1,102,69.1,141
2022-01-13,1,102,70.53,134
2022-01-14,1,102,69.87,135
2022-01-15,1,102,69.51,128
2022-01-16,1,102,68.7,116
2022-01-17,1,102,69.64,142
2022-01-18,1,102,72.64,136
2022-01-19,1,102,68.8,146
2022-01-20,1,102,72.02,130
2022-01-21,1,102,71.58,137
2022-01-22,1,102,71.79,111
2022-01-23,1,102,71.46,115
2022-01-24,1,102,68.09,142
2022-01-25,1,102,71.37,140
2022-01-26,1,102,71.17,143
2022-01-27,1,102,66.87,153
2022-01-28,1,102,70.21,151
2022-01-29,1,102,67.34,119
2022-01-30,1,102,71.84,123
2022-01-31,1,102,73.02,144
2022-02-01,1,102,69.98,137
2022-02-02,1,102,70.73,139
2022-02-03,1,102,69.16,150
2022-02-04,1,102,70.4,133
2022-02-05,1,102,70.81,128
2022-02-06,1,102,67.86,133
2022-02-07,1,102,72.39,150
2022-02-08,1,102,70.64,138
2022-02-09,1,102,69.84,145
2022-02-10,1,102,69.03,150
2022-02-11,1,102,70.07,145
2022-02-12,1,102,67.83,123
2022-02-13,1,102,67.7,133
2022-02-14,1,102,70.93,153
2022-02-15,1,102,68.64,141
2022-02-16,1,102,68.04,156
2022-02-17,1,102,70.92,148
2022-02-18,1,102,69.5,155
2022-02-19,1,102,72.84,128
2022-02-20,1,102,71.96,140
2022-02-21,1,102,68.38,152
2022-02-22,1,102,71.05,148
2022-02-23,1,102,72.8,155
2022-02-24,1,102,66.99,156
2022-02-25,1,102,68.0,158
2022-02-26,1,102,70.5,131
2022-02-27,1,102,76.22,144
2022-02-28,1,102,69.63,157
2022-03-01,1,102,71.78,157
2022-03-02,1,102,73.59,153
2022-03-03,1,102,71.0,156
2022-03-04,1,102,70.84,158
2022-03-05,1,102,68.77,139
2022-03-06,1,102,67.8,133
2022-03-07,1,102,71.56,158
2022-03-08,1,102,73.35,158
2022-03-09,1,102,71.34,156
2022-03-10,1,102,69.23,151
2022-03-11,1,102,71.7,160
2022-03-12,1,102,69.86,135
2022-03-13,1,102,69.29,130
2022-03-14,1,102,71.15,162
2022-03-15,1,102,70.1,160
2022-03-16,1,102,68.68,158
2022-03-17,1,102,70.84,161
2022-03-18,1,102,68.95,161
2022-03-19,1,102,72.19,128
2022-03-20,1,102,68.27,136
2022-03-21,1,102,69.22,162
2022-03-22,1,102,71.23,164
2022-03-23,1,102,67.27,162
2022-03-24,1,102,70.52,165
2022-03-25,1,102,70.29,157
2022-03-26,1,102,70.82,131
2022-03-27,1,102,67.29,134
2022-03-28,1,102,72.23,152
2022-03-29,1,102,73.07,157
2022-03-30,1,102,66.59,157
2022-03-31,1,102,72.47,154
2022-04-01,1,102,68.9,159
2022-04-02,1,102,71.0,141
2022-04-03,1,102,72.9,146
2022-04-04,1,102,67.35,159
2022-04-05,1,102,70.52,158
2022-04-06,1,102,68.09,156
2022-04-07,1,102,69.9,162
2022-04-08,1,102,68.48,161
2022-04-09,1,102,68.15,140
2022-04-10,1,102,72.07,145
2022-04-11,1,102,68.14,152
2022-04-12,1,102,68.7,153
2022-04-13,1,102,67.1,160
2022-04-14,1,102,67.99,156
2022-04-15,1,102,70.14,162
2022-04-16,1,102,70.35,137
2022-04-17,1,102,69.46,138
2022-04-18,1,102,72.68,169
2022-04-19,1,102,71.66,154
2022-04-20,1,102,67.7,165
2022-04-21,1,102,73.08,165
2022-04-22,1,102,68.16,155
2022-04-23,1,102,70.54,146
2022-04-24,1,102,70.68,144
2022-04-25,1,102,67.35,163
2022-04-26,1,102,72.34,166
2022-04-27,1,102,69.91,160
2022-04-28,1,102,71.03,153
2022-04-29,1,102,69.88,164
2022-04-30,1,102,69.33,146
2022-05-01,1,102,67.96,143
2022-05-02,1,102,69.65,160
2022-05-03,1,102,69.26,162
2022-05-04,1,102,71.65,160
2022-05-05,1,102,66.79,158
2022-05-06,1,102,72.76,169
2022-05-07,1,102,71.38,134
2022-05-08,1,102,70.53,137
2022-05-09,1,102,69.53,161
2022-05-10,1,102,68.62,156
2022-05-11,1,102,68.34,155
2022-05-12,1,102,68.57,159
2022-05-13,1,102,72.97,163
2022-05-14,1,102,70.48,136
2022-05-15,1,102,70.94,142
2022-05-16,1,102,71.49,159
2022-05-17,1,102,67.52,161
2022-05-18,1,102,71.77,163
2022-05-19,1,102,70.08,155
2022-05-20,1,102,69.58,162
2022-05-21,1,102,74.73,144
2022-05-22,1,102,67.24,134
2022-05-23,1,102,71.44,159
2022-05-24,1,102,72.91,157
2022-05-25,1,102,71.39,151
2022-05-26,1,102,73.44,154
2022-05-27,1,102,68.47,167
2022-05-28,1,102,71.72,134
2022-05-29,1,102,69.91,135
2022-05-30,1,102,66.16,157
2022-05-31,1,102,68.62,156
2022-06-01,1,102,72.89,154
2022-06-02,1,102,71.63,150
2022-06-03,1,102,69.44,154
2022-06-04,1,102,70.68,140
2022-06-05,1,102,71.94,138
2022-06-06,1,102,68.78,154
2022-06-07,1,102,68.35,150
2022-06-08,1,102,72.49,170
2022-06-09,1,102,67.36,148
2022-06-10,1,102,71.09,157
2022-06-11,1,102,69.49,137
2022-06-12,1,102,70.66,133
2022-06-13,1,102,65.56,154
2022-06-14,1,102,68.3,152
2022-06-15,1,102,75.97,154
2022-06-16,1,102,69.37,155
2022-06-17,1,102,70.97,157
2022-06-18,1,102,71.21,135
2022-06-19,1,102,67.74,143
2022-06-20,1,102,68.15,154
2022-06-21,1,102,68.16,155
2022-06-22,1,102,69.41,149
2022-06-23,1,102,71.84,156
2022-06-24,1,102,70.11,145
2022-06-25,1,102,67.48,127
2022-06-26,1,102,69.38,130
2022-06-27,1,102,70.87,162
2022-06-28,1,102,68.87,143
2022-06-29,1,102,74.18,155
2022-06-30,1,102,66.24,142
2022-07-01,1,102,70.78,159
2022-07-02,1,102,71.07,125
2022-07-03,1,102,70.01,116
2022-07-04,1,102,71.85,150
2022-07-05,1,102,70.17,143
2022-07-06,1,102,70.51,144
2022-07-07,1,102,69.18,143
2022-07-08,1,102,71.3,143
2022-07-09,1,102,69.53,132
2022-07-10,1,102,67.1,127
2022-07-11,1,102,69.9,145
2022-07-12,1,102,67.78,160
2022-07-13,1,102,71.99,154
2022-07-14,1,102,73.52,148
2022-07-15,1,102,70.78,148
2022-07-16,1,102,72.45,125
2022-07-17,1,102,68.75,131
2022-07-18,1,102,69.59,139
2022-07-19,1,102,69.87,141
2022-07-20,1,102,69.09,151
2022-07-21,1,102,70.12,144
2022-07-22,1,102,65.51,149
2022-07-23,1,102,70.42,121
2022-07-24,1,102,69.02,130
2022-07-25,1,102,71.24,134
2022-07-26,1,102,67.62,140
2022-07-27,1,102,69.63,140
2022-07-28,1,102,65.59,140
2022-07-29,1,102,72.55,147
2022-07-30,1,102,67.72,126
2022-07-31,1,102,69.99,121
2022-08-01,1,102,71.34,145
2022-08-02,1,102,70.16,138
2022-08-03,1,102,72.91,144
2022-08-04,1,102,71.58,145
2022-08-05,1,102,72.82,142
2022-08-06,1,102,68.28,123
2022-08-07,1,102,71.4,128
2022-08-08,1,102,69.04,139
2022-08-09,1,102,70.93,142
2022-08-10,1,102,70.62,142
2022-08-11,1,102,72.14,149
2022-08-12,1,102,71.88,141
2022-08-13,1,102,70.8,115
2022-08-14,1,102,69.56,129
2022-08-15,1,102,68.7,136
2022-08-16,1,102,68.43,134
2022-08-17,1,102,67.19,138
2022-08-18,1,102,71.8,139
2022-08-19,1,102,73.04,135
2022-08-20,1,102,72.06,122
2022-08-21,1,102,71.71,116
2022-08-22,1,102,71.78,133
2022-08-23,1,102,71.11,140
2022-08-24,1,102,68.21,133
2022-08-25,1,102,68.1,142
2022-08-26,1,102,67.27,141
2022-08-27,1,102,67.53,123
2022-08-28,1,102,71.25,121
2022-08-29,1,102,71.16,135
2022-08-30,1,102,68.92,139
2022-08-31,1,102,66.07,133
2022-09-01,1,102,66.87,140
2022-09-02,1,102,69.47,138
2022-09-03,1,102,69.4,121
2022-09-04,1,102,71.46,116
2022-09-05,1,102,70.63,139
2022-09-06,1,102,66.93,140
2022-09-07,1,102,71.22,141
2022-09-08,1,102,69.51,133
2022-09-09,1,102,69.73,137
2022-09-10,1,102,72.86,119
2022-09-11,1,102,67.38,123
2022-09-12,1,102,72.66,141
2022-09-13,1,102,72.18,139
2022-09-14,1,102,72.05,148
2022-09-15,1,102,72.09,139
2022-09-16,1,102,70.05,138
2022-09-17,1,102,73.13,116
2022-09-18,1,102,73.06,113
2022-09-19,1,102,67.2,140
2022-09-20,1,102,65.8,139
2022-09-21,1,102,71.77,141
2022-09-22,1,102,70.25,135
2022-09-23,1,102,68.99,148
2022-09-24,1,102,72.96,113
2022-09-25,1,102,70.01,128
2022-09-26,1,102,72.68,143
2022-09-27,1,102,69.03,134
2022-09-28,1,102,73.37,144
2022-09-29,1,102,68.24,141
2022-09-30,1,102,68.94,148
2022-10-01,1,102,70.68,117
2022-10-02,1,102,71.71,126
2022-10-03,1,102,70.93,141
2022-10-04,1,102,71.12,139
2022-10-05,1,102,69.41,126
2022-10-06,1,102,67.7,140
2022-10-07,1,102,69.59,141
2022-10-08,1,102,73.15,128
2022-10-09,1,102,69.7,117
2022-10-10,1,102,69.1,139
2022-10-11,1,102,68.48,141
2022-10-12,1,102,71.25,134
2022-10-13,1,102,68.39,143
2022-10-14,1,102,68.74,145
2022-10-15,1,102,71.64,122
2022-10-16,1,102,70.91,120
2022-10-17,1,102,69.61,138
2022-10-18,1,102,68.51,140
2022-10-19,1,102,66.9,140
2022-10-20,1,102,69.43,139
2022-10-21,1,102,69.52,140
2022-10-22,1,102,70.96,122
2022-10-23,1,102,68.7,126
2022-10-24,1,102,67.92,136
2022-10-25,1,102,69.3,140
2022-10-26,1,102,67.41,139
2022-10-27,1,102,70.36,141
2022-10-28,1,102,68.89,146
2022-10-29,1,102,68.15,121
2022-10-30,1,102,68.3,124
2022-10-31,1,102,66.43,147
2022-11-01,1,102,70.6,143
2022-11-02,1,102,75.39,146
2022-11-03,1,102,67.99,147
2022-11-04,1,102,66.45,145
2022-11-05,1,102,68.33,125
2022-11-06,1,102,68.9,130
2022-11-07,1,102,68.73,145
2022-11-08,1,102,69.36,155
2022-11-09,1,102,71.63,156
2022-11-10,1,102,70.74,149
2022-11-11,1,102,66.14,149
2022-11-12,1,102,71.69,126
2022-11-13,1,102,67.19,128
2022-11-14,1,102,73.41,148
2022-11-15,1,102,69.88,155
2022-11-16,1,102,69.27,154
2022-11-17,1,102,68.15,141
2022-11-18,1,102,69.45,158
2022-11-19,1,102,69.4,129
2022-11-20,1,102,73.25,140
2022-11-21,1,102,69.68,162
2022-11-22,1,102,66.97,153
2022-11-23,1,102,67.66,159
2022-11-24,1,102,67.81,153
2022-11-25,1,102,68.33,149
2022-11-26,1,102,68.92,130
2022-11-27,1,102,71.67,130
2022-11-28,1,102,70.44,148
2022-11-29,1,102,68.97,160
2022-11-30,1,102,69.54,151
2022-12-01,1,102,70.39,161
2022-12-02,1,102,70.97,152
2022-12-03,1,102,71.36,130
2022-12-04,1,102,69.38,138
2022-12-05,1,102,68.23,152
2022-12-06,1,102,72.46,159
2022-12-07,1,102,70.92,154
2022-12-08,1,102,68.83,147
2022-12-09,1,102,68.18,158
2022-12-10,1,102,68.66,134
2022-12-11,1,102,69.63,140
2022-12-12,1,102,65.76,148
2022-12-13,1,102,70.92,157
2022-12-14,1,102,69.0,146
2022-12-15,1,102,72.78,158
2022-12-16,1,102,70.77,159
2022-12-17,1,102,65.74,142
2022-12-18,1,102,70.43,146
2022-12-19,1,102,77.85,165
2022-12-20,1,102,73.45,152
2022-12-21,1,102,70.57,162
2022-12-22,1,102,69.15,163
2022-12-23,1,102,70.66,161
2022-12-24,1,102,71.5,137
2022-12-25,1,102,67.74,143
2022-12-26,1,102,72.51,163
2022-12-27,1,102,70.72,163
2022-12-28,1,102,71.52,163
2022-12-29,1,102,73.7,170
2022-12-30,1,102,71.34,166
2022-12-31,1,102,72.59,148
2021-01-01,1,103,81.49,136
2021-01-02,1,103,79.87,119
2021-01-03,1,103,80.5,121
2021-01-04,1,103,80.43,140
2021-01-05,1,103,81.97,149
2021-01-06,1,103,79.09,146
2021-01-07,1,103,81.91,138
2021-01-08,1,103,82.95,147
2021-01-09,1,103,79.54,120
2021-01-10,1,103,79.22,115
2021-01-11,1,103,79.07,149
2021-01-12,1,103,79.62,148
2021-01-13,1,103,77.7,146
2021-01-14,1,103,74.02,146
2021-01-15,1,103,76.74,145
2021-01-16,1,103,81.55,132
2021-01-17,1,103,83.04,129
2021-01-18,1,103,83.49,142
2021-01-19,1,103,79.53,152
2021-01-20,1,103,77.79,153
2021-01-21,1,103,78.78,144
2021-01-22,1,103,77.89,146
2021-01-23,1,103,79.48,135
2021-01-24,1,103,78.86,131
2021-01-25,1,103,80.54,141
2021-01-26,1,103,79.86,141
2021-01-27,1,103,83.97,144
2021-01-28,1,103,80.21,156
2021-01-29,1,103,78.31,158
2021-01-30,1,103,80.4,135
2021-01-31,1,103,82.54,134
2021-02-01,1,103,80.58,156
2021-02-02,1,103,78.08,145
2021-02-03,1,103,80.19,153
2021-02-04,1,103,84.82,148
2021-02-05,1,103,81.2,162
2021-02-06,1,103,79.58,135
2021-02-07,1,103,80.15,130
2021-02-08,1,103,77.52,157
2021-02-09,1,103,79.69,157
2021-02-10,1,103,78.28,147
2021-02-11,1,103,83.78,154
2021-02-12,1,103,77.33,160
2021-02-13,1,103,76.91,140
2021-02-14,1,103,79.06,143
2021-02-15,1,103,82.65,157
2021-02-16,1,103,77.21,152
2021-02-17,1,103,82.08,156
2021-02-18,1,103,74.34,151
2021-02-19,1,103,81.1,157
2021-02-20,1,103,79.07,145
2021-02-21,1,103,82.31,138
2021-02-22,1,103,79.22,151
2021-02-23,1,103,80.9,161
2021-02-24,1,103,80.07,158
2021-02-25,1,103,78.68,149
2021-02-26,1,103,78.04,164
2021-02-27,1,103,80.89,142
2021-02-28,1,103,80.34,140
2021-03-01,1,103,79.59,157
2021-03-02,1,103,80.31,166
2021-03-03,1,103,80.45,160
2021-03-04,1,103,75.9,167
2021-03-05,1,103,79.33,169
2021-03-06,1,103,82.39,146
2021-03-07,1,103,78.58,137
2021-03-08,1,103,78.43,163
2021-03-09,1,103,78.29,173
2021-03-10,1,103,80.41,162
2021-03-11,1,103,79.21,159
2021-03-12,1,103,79.33,166
2021-03-13,1,103,78.94,145
2021-03-14,1,103,80.64,138
2021-03-15,1,103,80.04,174
2021-03-16,1,103,81.39,167
2021-03-17,1,103,83.41,160
2021-03-18,1,103,83.26,167
2021-03-19,1,103,83.64,163
2021-03-20,1,103,81.11,150
2021-03-21,1,103,79.5,148
2021-03-22,1,103,80.28,173
2021-03-23,1,103,77.77,157
2021-03-24,1,103,80.62,166
2021-03-25,1,103,82.44,167
2021-03-26,1,103,80.29,158
2021-03-27,1,103,81.52,138
2021-03-28,1,103,80.84,147
2021-03-29,1,103,82.56,163
2021-03-30,1,103,81.17,173
2021-03-31,1,103,81.16,167
2021-04-01,1,103,81.71,165
2021-04-02,1,103,82.14,176
2021-04-03,1,103,80.72,145
2021-04-04,1,103,81.14,142
2021-04-05,1,103,76.26,171
2021-04-06,1,103,79.43,163
2021-04-07,1,103,77.58,167
2021-04-08,1,103,80.5,171
2021-04-09,1,103,78.49,168
2021-04-10,1,103,83.31,154
2021-04-11,1,103,78.78,146
2021-04-12,1,103,79.28,171
2021-04-13,1,103,81.48,168
2021-04-14,1,103,82.64,159
2021-04-15,1,103,79.18,169
2021-04-16,1,103,79.92,169
2021-04-17,1,103,82.99,140
2021-04-18,1,103,80.89,149
2021-04-19,1,103,77.96,174
2021-04-20,1,103,79.46,171
2021-04-21,1,103,75.75,173
2021-04-22,1,103,78.79,168
2021-04-23,1,103,80.94,171
2021-04-24,1,103,78.58,145
2021-04-25,1,103,78.21,148
2021-04-26,1,103,79.26,173
2021-04-27,1,103,79.25,154
2021-04-28,1,103,76.74,164
2021-04-29,1,103,80.22,162
2021-04-30,1,103,80.63,175
2021-05-01,1,103,80.91,146
2021-05-02,1,103,78.61,146
2021-05-03,1,103,76.5,163
2021-05-04,1,103,80.32,166
2021-05-05,1,103,79.17,168
2021-05-06,1,103,81.22,163
2021-05-07,1,103,81.55,161
2021-05-08,1,103,78.5,143
2021-05-09,1,103,79.0,140
2021-05-10,1,103,81.03,173
2021-05-11,1,103,81.04,172
2021-05-12,1,103,79.34,162
2021-05-13,1,103,82.66,163
2021-05-14,1,103,81.79,161
2021-05-15,1,103,83.66,152
2021-05-16,1,103,81.42,145
2021-05-17,1,103,78.76,178
2021-05-18,1,103,76.24,159
2021-05-19,1,103,76.23,170
2021-05-20,1,103,80.87,164
2021-05-21,1,103,80.85,167
2021-05-22,1,103,82.56,147
2021-05-23,1,103,78.65,141
2021-05-24,1,103,81.66,162
2021-05-25,1,103,80.9,170
2021-05-26,1,103,77.64,171
2021-05-27,1,103,83.05,174
2021-05-28,1,103,83.56,169
2021-05-29,1,103,78.95,137
2021-05-30,1,103,81.44,141
2021-05-31,1,103,81.51,159
2021-06-01,1,103,81.39,171
2021-06-02,1,103,78.02,165
2021-06-03,1,103,82.5,160
2021-06-04,1,103,79.92,168
2021-06-05,1,103,75.95,141
2021-06-06,1,103,83.82,138
2021-06-07,1,103,80.38,157
2021-06-08,1,103,77.49,168
2021-06-09,1,103,81.88,163
2021-06-10,1,103,85.74,162
2021-06-11,1,103,82.12,154
2021-06-12,1,103,81.54,141
2021-06-13,1,103,78.53,144
2021-06-14,1,103,76.28,163
2021-06-15,1,103,80.6,164
2021-06-16,1,103,82.12,164
2021-06-17,1,103,80.3,163
2021-06-18,1,103,78.58,156
2021-06-19,1,103,82.87,146
2021-06-20,1,103,80.09,139
2021-06-21,1,103,82.35,155
2021-06-22,1,103,83.88,163
2021-06-23,1,103,79.24,155
2021-06-24,1,103,81.29,160
2021-06-25,1,103,78.25,158
2021-06-26,1,103,81.44,143
2021-06-27,1,103,82.71,134
2021-06-28,1,103,80.27,164
2021-06-29,1,103,81.11,158
2021-06-30,1,103,80.06,153
2021-07-01,1,103,81.75,147
2021-07-02,1,103,83.01,149
